,TEMP_MAX,UMID_MED,UF,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,CD_ESTACAO,VL_LATITUDE,VL_LONGITUDE,TEMP_MIN
3934,29.1,76.2,RN,2017-10-15,NATAL,65.0,26.5,0.0,A304,-5.83722221,-35.20805555,24.6
3935,28.9,79.7,RN,2017-10-16,NATAL,71.0,26.5,3.6,A304,-5.83722221,-35.20805555,23.5
3936,29.6,74.0,RN,2017-10-17,NATAL,55.0,26.5,2.8,A304,-5.83722221,-35.20805555,24.3
3937,28.6,81.2,RN,2017-10-18,NATAL,69.0,25.7,8.4,A304,-5.83722221,-35.20805555,22.8
3938,29.8,74.5,RN,2017-10-19,NATAL,54.0,26.5,1.2,A304,-5.83722221,-35.20805555,24.4
3939,28.7,85.7,RN,2017-10-20,NATAL,74.0,25.8,4.6,A304,-5.83722221,-35.20805555,23.8
3940,29.2,81.1,RN,2017-10-21,NATAL,69.0,26.2,6.6,A304,-5.83722221,-35.20805555,23.5
3941,29.6,74.0,RN,2017-10-22,NATAL,62.0,26.6,3.4,A304,-5.83722221,-35.20805555,23.9
3942,29.1,76.0,RN,2017-10-23,NATAL,66.0,26.4,0.0,A304,-5.83722221,-35.20805555,23.2
3943,29.3,77.8,RN,2017-10-24,NATAL,69.0,26.8,0.6,A304,-5.83722221,-35.20805555,24.9
3944,29.9,73.0,RN,2017-10-25,NATAL,61.0,26.9,0.0,A304,-5.83722221,-35.20805555,24.7
3945,28.9,83.5,RN,2017-10-26,NATAL,66.0,25.6,1.6,A304,-5.83722221,-35.20805555,23.8
3946,29.3,79.0,RN,2017-10-27,NATAL,69.0,26.5,2.8,A304,-5.83722221,-35.20805555,23.8
3947,29.7,80.0,RN,2017-10-28,NATAL,69.0,26.6,0.2,A304,-5.83722221,-35.20805555,24.7
3948,29.3,78.8,RN,2017-10-29,NATAL,67.0,26.8,0.2,A304,-5.83722221,-35.20805555,25.0
3949,29.2,75.6,RN,2017-10-30,NATAL,66.0,26.9,0.0,A304,-5.83722221,-35.20805555,25.7
3950,30.0,76.5,RN,2017-10-31,NATAL,66.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.3
3951,29.8,77.6,RN,2017-11-01,NATAL,67.0,26.9,0.0,A304,-5.83722221,-35.20805555,25.2
3952,30.0,76.5,RN,2017-11-02,NATAL,67.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.7
3953,29.8,74.5,RN,2017-11-03,NATAL,63.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.7
3954,29.9,72.2,RN,2017-11-04,NATAL,62.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.2
3955,29.8,73.5,RN,2017-11-05,NATAL,63.0,26.9,0.4,A304,-5.83722221,-35.20805555,24.4
3956,29.9,71.1,RN,2017-11-06,NATAL,59.0,26.8,0.0,A304,-5.83722221,-35.20805555,25.2
3957,30.7,72.0,RN,2017-11-07,NATAL,57.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.4
3958,30.1,70.8,RN,2017-11-08,NATAL,61.0,26.9,0.0,A304,-5.83722221,-35.20805555,25.6
3959,29.1,76.5,RN,2017-11-09,NATAL,64.0,26.0,0.0,A304,-5.83722221,-35.20805555,25.1
3960,29.6,70.5,RN,2017-11-10,NATAL,57.0,26.7,3.4,A304,-5.83722221,-35.20805555,23.5
3961,30.0,72.9,RN,2017-11-11,NATAL,61.0,26.9,0.0,A304,-5.83722221,-35.20805555,25.4
3962,30.2,74.6,RN,2017-11-12,NATAL,64.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.2
3963,30.3,74.7,RN,2017-11-13,NATAL,59.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.3
3964,30.1,74.3,RN,2017-11-14,NATAL,64.0,27.2,0.8,A304,-5.83722221,-35.20805555,25.0
3965,29.8,72.7,RN,2017-11-15,NATAL,60.0,27.0,0.2,A304,-5.83722221,-35.20805555,23.0
3966,29.8,68.2,RN,2017-11-16,NATAL,59.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.7
3967,30.1,70.0,RN,2017-11-17,NATAL,60.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.7
3968,29.8,73.8,RN,2017-11-18,NATAL,63.0,26.8,1.0,A304,-5.83722221,-35.20805555,24.9
3969,30.0,73.3,RN,2017-11-19,NATAL,61.0,27.0,0.0,A304,-5.83722221,-35.20805555,23.8
3970,30.3,72.4,RN,2017-11-20,NATAL,59.0,26.9,0.0,A304,-5.83722221,-35.20805555,25.3
3971,30.6,73.1,RN,2017-11-21,NATAL,62.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.6
3972,30.3,72.6,RN,2017-11-22,NATAL,60.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.6
3973,30.0,76.8,RN,2017-11-23,NATAL,65.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.8
3974,30.1,76.3,RN,2017-11-24,NATAL,58.0,27.0,1.6,A304,-5.83722221,-35.20805555,24.1
3975,30.5,74.0,RN,2017-11-25,NATAL,63.0,27.1,0.6,A304,-5.83722221,-35.20805555,24.8
3976,30.3,69.6,RN,2017-11-26,NATAL,58.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.6
3977,30.0,73.2,RN,2017-11-27,NATAL,63.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.0
3978,30.1,73.0,RN,2017-11-28,NATAL,63.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.7
3979,30.3,74.0,RN,2017-11-29,NATAL,63.0,27.3,0.0,A304,-5.83722221,-35.20805555,25.8
3980,30.8,74.3,RN,2017-11-30,NATAL,61.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.7
3981,31.2,73.0,RN,2017-12-01,NATAL,60.0,27.6,0.0,A304,-5.83722221,-35.20805555,25.9
3982,29.6,76.5,RN,2017-12-02,NATAL,67.0,27.0,0.8,A304,-5.83722221,-35.20805555,24.5
3983,30.2,74.9,RN,2017-12-03,NATAL,63.0,27.2,1.8,A304,-5.83722221,-35.20805555,25.2
3984,30.5,75.6,RN,2017-12-04,NATAL,64.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.2
3985,30.2,77.7,RN,2017-12-05,NATAL,67.0,27.5,0.4,A304,-5.83722221,-35.20805555,25.2
3986,30.5,75.6,RN,2017-12-06,NATAL,65.0,27.6,0.0,A304,-5.83722221,-35.20805555,26.0
3987,30.3,75.2,RN,2017-12-07,NATAL,64.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.8
3988,30.8,75.9,RN,2017-12-08,NATAL,63.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.8
3989,31.5,75.8,RN,2017-12-09,NATAL,62.0,27.6,0.0,A304,-5.83722221,-35.20805555,25.7
3990,31.0,75.8,RN,2017-12-10,NATAL,63.0,27.8,0.0,A304,-5.83722221,-35.20805555,26.0
3991,30.8,76.3,RN,2017-12-11,NATAL,64.0,27.6,0.0,A304,-5.83722221,-35.20805555,25.7
3992,30.3,74.4,RN,2017-12-12,NATAL,63.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.1
3993,30.7,71.7,RN,2017-12-13,NATAL,59.0,27.7,0.4,A304,-5.83722221,-35.20805555,25.1
3994,29.8,79.8,RN,2017-12-14,NATAL,62.0,25.8,1.2,A304,-5.83722221,-35.20805555,23.9
3995,29.7,75.1,RN,2017-12-15,NATAL,64.0,27.3,21.8,A304,-5.83722221,-35.20805555,22.9
3996,30.3,73.8,RN,2017-12-16,NATAL,62.0,27.4,0.0,A304,-5.83722221,-35.20805555,26.0
3997,29.9,76.5,RN,2017-12-17,NATAL,66.0,27.3,6.8,A304,-5.83722221,-35.20805555,24.7
3998,30.3,72.1,RN,2017-12-18,NATAL,60.0,27.6,0.0,A304,-5.83722221,-35.20805555,26.4
3999,30.7,72.0,RN,2017-12-19,NATAL,59.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.4
4000,30.4,74.1,RN,2017-12-20,NATAL,65.0,27.3,0.0,A304,-5.83722221,-35.20805555,25.8
4001,30.7,73.5,RN,2017-12-21,NATAL,60.0,27.5,0.2,A304,-5.83722221,-35.20805555,25.8
4002,30.8,75.5,RN,2017-12-22,NATAL,63.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.8
4003,30.2,77.2,RN,2017-12-23,NATAL,66.0,27.4,2.4,A304,-5.83722221,-35.20805555,24.3
4004,30.3,76.5,RN,2017-12-24,NATAL,66.0,27.5,0.6,A304,-5.83722221,-35.20805555,25.1
4005,29.7,79.5,RN,2017-12-25,NATAL,67.0,26.9,5.4,A304,-5.83722221,-35.20805555,24.1
4006,30.4,78.0,RN,2017-12-26,NATAL,67.0,27.3,3.0,A304,-5.83722221,-35.20805555,24.0
4007,30.0,74.1,RN,2017-12-27,NATAL,64.0,27.5,0.0,A304,-5.83722221,-35.20805555,26.2
4008,30.7,71.1,RN,2017-12-28,NATAL,57.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.0
4009,30.4,75.1,RN,2017-12-29,NATAL,65.0,27.5,0.0,A304,-5.83722221,-35.20805555,26.2
4010,30.8,76.8,RN,2017-12-30,NATAL,66.0,27.5,0.0,A304,-5.83722221,-35.20805555,26.0
4011,30.3,76.0,RN,2017-12-31,NATAL,65.0,27.8,0.2,A304,-5.83722221,-35.20805555,26.3
4012,30.8,76.3,RN,2018-01-01,NATAL,63.0,27.5,0.0,A304,-5.83722221,-35.20805555,26.3
4013,30.6,75.4,RN,2018-01-02,NATAL,65.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.8
4014,31.0,73.9,RN,2018-01-03,NATAL,62.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.5
4015,31.0,72.4,RN,2018-01-04,NATAL,61.0,27.7,0.0,A304,-5.83722221,-35.20805555,25.7
4016,30.9,73.7,RN,2018-01-05,NATAL,64.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.3
4017,31.2,73.7,RN,2018-01-06,NATAL,57.0,27.7,0.0,A304,-5.83722221,-35.20805555,24.8
4018,30.7,72.4,RN,2018-01-07,NATAL,61.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.1
4019,30.8,72.6,RN,2018-01-08,NATAL,60.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.2
4020,30.8,72.1,RN,2018-01-09,NATAL,59.0,27.8,0.0,A304,-5.83722221,-35.20805555,26.1
4021,29.9,77.0,RN,2018-01-10,NATAL,66.0,27.3,0.0,A304,-5.83722221,-35.20805555,25.2
4022,29.7,83.5,RN,2018-01-11,NATAL,66.0,25.5,22.8,A304,-5.83722221,-35.20805555,21.9
4023,30.4,72.5,RN,2018-01-12,NATAL,62.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.6
4024,30.4,75.8,RN,2018-01-13,NATAL,65.0,27.5,0.4,A304,-5.83722221,-35.20805555,24.5
4025,30.7,75.8,RN,2018-01-14,NATAL,66.0,28.1,0.0,A304,-5.83722221,-35.20805555,26.7
4026,29.8,76.6,RN,2018-01-15,NATAL,62.0,27.3,6.4,A304,-5.83722221,-35.20805555,22.9
4027,30.6,70.4,RN,2018-01-16,NATAL,57.0,27.7,0.0,A304,-5.83722221,-35.20805555,23.7
4028,30.2,78.6,RN,2018-01-17,NATAL,66.0,26.8,1.2,A304,-5.83722221,-35.20805555,23.7
4029,30.1,82.7,RN,2018-01-18,NATAL,69.0,26.6,3.4,A304,-5.83722221,-35.20805555,23.9
4030,30.0,81.4,RN,2018-01-19,NATAL,65.0,26.5,0.2,A304,-5.83722221,-35.20805555,24.3
4031,28.4,86.6,RN,2018-01-20,NATAL,70.0,25.6,24.4,A304,-5.83722221,-35.20805555,23.1
4032,30.4,77.7,RN,2018-01-21,NATAL,58.0,27.2,3.2,A304,-5.83722221,-35.20805555,24.1
4033,29.4,77.9,RN,2018-01-22,NATAL,68.0,27.2,0.2,A304,-5.83722221,-35.20805555,24.8
4034,29.6,83.8,RN,2018-01-23,NATAL,73.0,26.6,1.2,A304,-5.83722221,-35.20805555,24.0
4035,29.4,78.5,RN,2018-01-24,NATAL,69.0,27.3,3.2,A304,-5.83722221,-35.20805555,24.9
4036,29.9,75.5,RN,2018-01-25,NATAL,64.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.4
4037,30.1,74.4,RN,2018-01-26,NATAL,64.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.9
4038,30.5,75.3,RN,2018-01-27,NATAL,62.0,27.6,0.0,A304,-5.83722221,-35.20805555,25.5
4039,30.2,76.7,RN,2018-01-28,NATAL,65.0,27.4,2.2,A304,-5.83722221,-35.20805555,24.7
4040,30.3,75.0,RN,2018-01-29,NATAL,64.0,27.5,0.0,A304,-5.83722221,-35.20805555,26.3
4041,30.7,73.8,RN,2018-01-30,NATAL,64.0,27.8,0.0,A304,-5.83722221,-35.20805555,26.2
4042,30.8,73.3,RN,2018-01-31,NATAL,62.0,28.1,0.0,A304,-5.83722221,-35.20805555,26.7
4043,30.9,74.8,RN,2018-02-01,NATAL,64.0,28.0,0.0,A304,-5.83722221,-35.20805555,26.6
4044,30.9,78.0,RN,2018-02-02,NATAL,68.0,27.9,0.2,A304,-5.83722221,-35.20805555,25.3
4045,30.8,75.5,RN,2018-02-03,NATAL,65.0,28.0,0.0,A304,-5.83722221,-35.20805555,26.5
4046,30.9,73.9,RN,2018-02-04,NATAL,62.0,27.8,0.0,A304,-5.83722221,-35.20805555,25.3
4047,31.0,75.6,RN,2018-02-05,NATAL,64.0,28.2,0.0,A304,-5.83722221,-35.20805555,26.7
4048,31.3,76.6,RN,2018-02-06,NATAL,65.0,28.3,0.0,A304,-5.83722221,-35.20805555,26.9
4049,31.2,76.9,RN,2018-02-07,NATAL,66.0,28.4,0.0,A304,-5.83722221,-35.20805555,27.0
4050,31.2,77.0,RN,2018-02-08,NATAL,65.0,28.2,0.0,A304,-5.83722221,-35.20805555,26.9
4051,30.8,80.6,RN,2018-02-09,NATAL,65.0,27.1,6.6,A304,-5.83722221,-35.20805555,23.8
4052,29.2,83.7,RN,2018-02-10,NATAL,67.0,25.9,3.6,A304,-5.83722221,-35.20805555,23.6
4053,30.5,74.0,RN,2018-02-11,NATAL,54.0,27.2,0.4,A304,-5.83722221,-35.20805555,24.2
4054,30.7,76.8,RN,2018-02-12,NATAL,59.0,26.9,0.2,A304,-5.83722221,-35.20805555,23.5
4055,30.6,75.6,RN,2018-02-13,NATAL,64.0,27.5,0.0,A304,-5.83722221,-35.20805555,24.8
4056,27.2,93.1,RN,2018-02-14,NATAL,79.0,24.1,31.8,A304,-5.83722221,-35.20805555,23.7
4057,29.7,85.1,RN,2018-02-15,NATAL,71.0,25.5,33.0,A304,-5.83722221,-35.20805555,22.5
4058,27.0,89.4,RN,2018-02-16,NATAL,79.0,25.2,5.0,A304,-5.83722221,-35.20805555,23.3
4059,26.7,93.2,RN,2018-02-17,NATAL,83.0,24.9,65.0,A304,-5.83722221,-35.20805555,23.7
4060,29.9,84.7,RN,2018-02-18,NATAL,68.0,26.3,22.8,A304,-5.83722221,-35.20805555,23.2
4061,30.5,78.5,RN,2018-02-19,NATAL,67.0,27.7,0.6,A304,-5.83722221,-35.20805555,25.2
4062,30.5,75.2,RN,2018-02-20,NATAL,65.0,27.9,0.0,A304,-5.83722221,-35.20805555,26.4
4063,30.8,73.9,RN,2018-02-21,NATAL,63.0,27.9,0.0,A304,-5.83722221,-35.20805555,26.4
4064,30.9,80.7,RN,2018-02-22,NATAL,68.0,27.2,0.0,A304,-5.83722221,-35.20805555,26.5
4065,30.3,82.4,RN,2018-02-23,NATAL,66.0,26.4,33.2,A304,-5.83722221,-35.20805555,23.3
4066,30.2,74.5,RN,2018-02-24,NATAL,64.0,27.6,1.0,A304,-5.83722221,-35.20805555,25.4
4067,28.6,77.5,RN,2018-02-25,NATAL,63.0,26.5,0.2,A304,-5.83722221,-35.20805555,24.4
4068,30.4,74.4,RN,2018-02-26,NATAL,63.0,27.6,0.4,A304,-5.83722221,-35.20805555,23.8
4069,30.7,74.8,RN,2018-02-27,NATAL,62.0,27.7,0.0,A304,-5.83722221,-35.20805555,24.2
4070,29.5,79.6,RN,2018-02-28,NATAL,74.0,27.2,1.0,A304,-5.83722221,-35.20805555,26.7
4071,27.3,89.6,RN,2018-03-01,NATAL,75.0,25.2,7.2,A304,-5.83722221,-35.20805555,23.9
4072,30.2,83.7,RN,2018-03-02,NATAL,69.0,26.4,42.8,A304,-5.83722221,-35.20805555,23.1
4073,30.2,81.4,RN,2018-03-03,NATAL,69.0,27.0,23.2,A304,-5.83722221,-35.20805555,23.5
4074,30.5,78.3,RN,2018-03-04,NATAL,66.0,27.8,0.0,A304,-5.83722221,-35.20805555,26.6
4075,30.8,77.9,RN,2018-03-05,NATAL,67.0,27.9,1.4,A304,-5.83722221,-35.20805555,24.9
4076,30.5,82.8,RN,2018-03-06,NATAL,69.0,27.3,14.6,A304,-5.83722221,-35.20805555,24.5
4077,30.8,76.1,RN,2018-03-07,NATAL,66.0,28.1,0.0,A304,-5.83722221,-35.20805555,26.4
4078,31.1,75.3,RN,2018-03-08,NATAL,65.0,28.2,0.0,A304,-5.83722221,-35.20805555,26.0
4079,31.0,74.7,RN,2018-03-09,NATAL,65.0,28.3,0.0,A304,-5.83722221,-35.20805555,26.4
4080,31.0,72.2,RN,2018-03-10,NATAL,61.0,28.2,0.0,A304,-5.83722221,-35.20805555,26.2
4081,31.2,74.4,RN,2018-03-11,NATAL,64.0,28.2,0.0,A304,-5.83722221,-35.20805555,26.2
4082,31.6,76.4,RN,2018-03-12,NATAL,60.0,28.5,0.0,A304,-5.83722221,-35.20805555,26.6
4083,31.5,77.2,RN,2018-03-13,NATAL,67.0,28.4,0.0,A304,-5.83722221,-35.20805555,26.5
4084,31.3,74.3,RN,2018-03-14,NATAL,63.0,28.7,0.2,A304,-5.83722221,-35.20805555,26.8
4085,31.1,71.5,RN,2018-03-15,NATAL,60.0,28.3,0.0,A304,-5.83722221,-35.20805555,26.3
4086,31.2,72.1,RN,2018-03-16,NATAL,60.0,27.7,0.0,A304,-5.83722221,-35.20805555,23.9
4087,30.8,72.0,RN,2018-03-17,NATAL,58.0,27.6,0.0,A304,-5.83722221,-35.20805555,24.1
4088,31.3,72.2,RN,2018-03-18,NATAL,62.0,28.0,0.0,A304,-5.83722221,-35.20805555,24.0
4089,31.2,71.7,RN,2018-03-19,NATAL,61.0,28.5,0.0,A304,-5.83722221,-35.20805555,27.1
4090,31.3,70.9,RN,2018-03-20,NATAL,60.0,28.5,0.0,A304,-5.83722221,-35.20805555,26.7
4091,31.0,72.4,RN,2018-03-21,NATAL,60.0,28.4,0.0,A304,-5.83722221,-35.20805555,26.9
4092,32.0,69.4,RN,2018-03-22,NATAL,57.0,28.6,0.0,A304,-5.83722221,-35.20805555,27.1
4093,31.3,72.6,RN,2018-03-23,NATAL,64.0,28.5,0.0,A304,-5.83722221,-35.20805555,27.0
4094,31.2,73.8,RN,2018-03-24,NATAL,61.0,28.2,0.0,A304,-5.83722221,-35.20805555,25.1
4095,29.9,78.3,RN,2018-03-25,NATAL,64.0,27.3,0.0,A304,-5.83722221,-35.20805555,24.1
4096,30.3,80.5,RN,2018-03-26,NATAL,66.0,26.8,9.6,A304,-5.83722221,-35.20805555,22.8
4097,31.1,76.8,RN,2018-03-27,NATAL,59.0,27.7,0.0,A304,-5.83722221,-35.20805555,24.6
4098,29.4,91.0,RN,2018-03-28,NATAL,77.0,25.6,10.0,A304,-5.83722221,-35.20805555,24.0
4099,27.8,96.0,RN,2018-03-29,NATAL,82.0,24.4,76.6,A304,-5.83722221,-35.20805555,23.8
4100,29.2,91.0,RN,2018-03-30,NATAL,73.0,24.9,45.2,A304,-5.83722221,-35.20805555,22.8
4101,29.0,88.6,RN,2018-03-31,NATAL,76.0,25.6,4.6,A304,-5.83722221,-35.20805555,23.5
4102,30.4,83.8,RN,2018-04-01,NATAL,68.0,27.0,1.2,A304,-5.83722221,-35.20805555,23.9
4103,30.7,81.2,RN,2018-04-02,NATAL,69.0,27.7,9.0,A304,-5.83722221,-35.20805555,25.1
4104,29.8,83.6,RN,2018-04-03,NATAL,68.0,26.9,2.6,A304,-5.83722221,-35.20805555,24.5
4105,30.7,76.8,RN,2018-04-04,NATAL,67.0,28.2,3.8,A304,-5.83722221,-35.20805555,25.1
4106,30.6,76.9,RN,2018-04-05,NATAL,67.0,28.3,0.8,A304,-5.83722221,-35.20805555,26.7
4107,31.1,74.6,RN,2018-04-06,NATAL,64.0,28.3,0.0,A304,-5.83722221,-35.20805555,26.8
4108,29.3,81.6,RN,2018-04-07,NATAL,72.0,27.2,0.0,A304,-5.83722221,-35.20805555,24.8
4109,31.1,82.4,RN,2018-04-08,NATAL,63.0,27.1,2.4,A304,-5.83722221,-35.20805555,24.5
4110,28.6,81.9,RN,2018-04-09,NATAL,67.0,26.3,1.4,A304,-5.83722221,-35.20805555,23.9
4111,30.5,77.4,RN,2018-04-10,NATAL,60.0,26.9,0.8,A304,-5.83722221,-35.20805555,23.7
4112,28.8,84.1,RN,2018-04-11,NATAL,67.0,25.9,0.8,A304,-5.83722221,-35.20805555,24.1
4113,27.7,89.3,RN,2018-04-12,NATAL,80.0,25.2,0.0,A304,-5.83722221,-35.20805555,22.9
4114,29.6,90.0,RN,2018-04-13,NATAL,70.0,25.6,7.4,A304,-5.83722221,-35.20805555,23.7
4115,29.8,85.1,RN,2018-04-14,NATAL,65.0,26.5,5.4,A304,-5.83722221,-35.20805555,23.7
4116,30.4,83.6,RN,2018-04-15,NATAL,65.0,26.7,2.2,A304,-5.83722221,-35.20805555,23.8
4117,27.7,91.7,RN,2018-04-16,NATAL,80.0,24.6,1.0,A304,-5.83722221,-35.20805555,23.3
4118,27.6,92.5,RN,2018-04-17,NATAL,79.0,24.2,0.6,A304,-5.83722221,-35.20805555,22.3
4119,30.0,82.0,RN,2018-04-18,NATAL,67.0,26.7,0.0,A304,-5.83722221,-35.20805555,23.2
4120,30.9,80.7,RN,2018-04-19,NATAL,62.0,27.1,0.2,A304,-5.83722221,-35.20805555,23.9
4121,30.3,82.8,RN,2018-04-20,NATAL,63.0,26.7,1.2,A304,-5.83722221,-35.20805555,24.0
4122,29.5,84.0,RN,2018-04-21,NATAL,72.0,26.1,0.0,A304,-5.83722221,-35.20805555,23.4
4123,30.3,76.8,RN,2018-04-22,NATAL,70.0,27.9,0.0,A304,-5.83722221,-35.20805555,25.5
4124,29.1,85.4,RN,2018-04-23,NATAL,70.0,25.9,3.4,A304,-5.83722221,-35.20805555,23.3
4125,30.2,74.3,RN,2018-04-24,NATAL,58.0,27.3,1.0,A304,-5.83722221,-35.20805555,23.6
4126,30.4,79.3,RN,2018-04-25,NATAL,60.0,26.4,0.0,A304,-5.83722221,-35.20805555,22.5
4127,28.7,86.7,RN,2018-04-26,NATAL,77.0,25.6,0.2,A304,-5.83722221,-35.20805555,23.4
4128,30.1,83.2,RN,2018-04-27,NATAL,69.0,26.5,0.0,A304,-5.83722221,-35.20805555,23.8
4129,29.8,83.5,RN,2018-04-28,NATAL,65.0,26.6,1.4,A304,-5.83722221,-35.20805555,23.8
4130,30.4,84.9,RN,2018-04-29,NATAL,64.0,26.5,2.4,A304,-5.83722221,-35.20805555,24.0
4131,28.2,91.5,RN,2018-04-30,NATAL,79.0,25.2,4.4,A304,-5.83722221,-35.20805555,23.8
4132,29.8,84.3,RN,2018-05-01,NATAL,70.0,26.3,0.2,A304,-5.83722221,-35.20805555,23.4
4133,30.2,79.5,RN,2018-05-02,NATAL,61.0,26.9,0.2,A304,-5.83722221,-35.20805555,23.7
4134,30.8,79.8,RN,2018-05-03,NATAL,62.0,26.8,2.0,A304,-5.83722221,-35.20805555,23.2
4135,30.4,77.5,RN,2018-05-04,NATAL,61.0,26.7,4.6,A304,-5.83722221,-35.20805555,23.8
4136,30.1,81.6,RN,2018-05-05,NATAL,67.0,26.2,6.2,A304,-5.83722221,-35.20805555,23.5
4137,28.5,88.2,RN,2018-05-06,NATAL,74.0,25.0,0.0,A304,-5.83722221,-35.20805555,22.5
4138,29.6,84.7,RN,2018-05-07,NATAL,64.0,25.6,0.8,A304,-5.83722221,-35.20805555,23.0
4139,30.3,83.4,RN,2018-05-08,NATAL,65.0,26.0,15.8,A304,-5.83722221,-35.20805555,22.1
4140,27.2,86.8,RN,2018-05-09,NATAL,77.0,25.1,5.6,A304,-5.83722221,-35.20805555,22.7
4141,29.7,84.8,RN,2018-05-10,NATAL,68.0,25.9,1.4,A304,-5.83722221,-35.20805555,22.9
4142,29.7,83.8,RN,2018-05-11,NATAL,64.0,26.2,0.0,A304,-5.83722221,-35.20805555,23.9
4143,29.5,84.4,RN,2018-05-12,NATAL,71.0,26.2,2.2,A304,-5.83722221,-35.20805555,23.6
4144,29.8,83.2,RN,2018-05-13,NATAL,63.0,26.8,0.0,A304,-5.83722221,-35.20805555,23.8
4145,29.9,81.4,RN,2018-05-14,NATAL,62.0,26.5,0.0,A304,-5.83722221,-35.20805555,23.7
4146,30.2,82.8,RN,2018-05-15,NATAL,67.0,26.6,0.0,A304,-5.83722221,-35.20805555,23.6
4147,29.7,82.5,RN,2018-05-16,NATAL,69.0,26.9,0.0,A304,-5.83722221,-35.20805555,24.0
4148,26.8,91.9,RN,2018-05-17,NATAL,83.0,24.9,0.0,A304,-5.83722221,-35.20805555,24.0
4149,29.3,85.6,RN,2018-05-18,NATAL,68.0,26.0,3.6,A304,-5.83722221,-35.20805555,23.5
4150,29.4,80.0,RN,2018-05-19,NATAL,59.0,26.4,0.0,A304,-5.83722221,-35.20805555,23.2
4151,29.8,81.6,RN,2018-05-20,NATAL,68.0,26.5,0.2,A304,-5.83722221,-35.20805555,23.5
4152,29.4,83.6,RN,2018-05-21,NATAL,72.0,27.0,0.0,A304,-5.83722221,-35.20805555,24.6
4153,30.1,76.0,RN,2018-05-22,NATAL,64.0,27.1,1.4,A304,-5.83722221,-35.20805555,23.9
4154,30.3,78.0,RN,2018-05-23,NATAL,60.0,26.4,0.0,A304,-5.83722221,-35.20805555,22.9
4155,29.7,78.3,RN,2018-05-24,NATAL,62.0,26.3,0.0,A304,-5.83722221,-35.20805555,23.9
4156,29.7,80.1,RN,2018-05-25,NATAL,63.0,26.2,0.0,A304,-5.83722221,-35.20805555,23.8
4157,29.5,80.4,RN,2018-05-26,NATAL,60.0,26.0,0.0,A304,-5.83722221,-35.20805555,22.8
4158,29.5,75.3,RN,2018-05-27,NATAL,60.0,26.7,0.0,A304,-5.83722221,-35.20805555,23.4
4159,29.5,79.6,RN,2018-05-28,NATAL,70.0,26.3,1.8,A304,-5.83722221,-35.20805555,23.2
4160,29.6,77.0,RN,2018-05-29,NATAL,53.0,26.2,7.8,A304,-5.83722221,-35.20805555,23.2
4161,30.0,76.1,RN,2018-05-30,NATAL,54.0,26.0,51.0,A304,-5.83722221,-35.20805555,22.5
4162,28.3,84.5,RN,2018-05-31,NATAL,71.0,25.3,3.4,A304,-5.83722221,-35.20805555,22.8
4163,29.1,83.3,RN,2018-06-01,NATAL,69.0,25.2,3.2,A304,-5.83722221,-35.20805555,21.9
4164,29.1,87.0,RN,2018-06-02,NATAL,74.0,25.9,2.4,A304,-5.83722221,-35.20805555,23.2
4165,25.6,95.9,RN,2018-06-03,NATAL,91.0,23.9,0.0,A304,-5.83722221,-35.20805555,23.3
4166,28.2,85.8,RN,2018-06-04,NATAL,70.0,25.5,0.0,A304,-5.83722221,-35.20805555,22.2
4167,29.6,77.2,RN,2018-06-05,NATAL,56.0,25.3,8.8,A304,-5.83722221,-35.20805555,21.6
4168,29.1,80.6,RN,2018-06-06,NATAL,62.0,25.7,15.4,A304,-5.83722221,-35.20805555,22.5
